time,temp,duty
1774232982.1411831,27.67290344238281,50.0
1774232982.1901426,28.01727294921875,50.0
1774232982.2526672,27.196286010742188,50.0
1774232982.3112612,27.456362915039062,50.0
1774232982.3808064,28.38873291015625,50.0
1774232982.4537764,27.594293212890626,50.0
1774232982.5111587,27.42586669921875,50.0
1774232982.585618,27.481549072265626,50.0
1774232982.655012,27.60777893066406,50.0
1774232982.7210577,27.648379516601562,50.0
1774232982.773159,27.27086181640625,50.0
1774232982.835428,27.397998046875,50.0
1774232982.8808315,27.583990478515624,50.0
1774232982.9612298,27.417684936523436,50.0
1774232983.0129397,27.57969970703125,50.0
1774232983.0702329,28.320135498046874,50.0
1774232983.12286,27.219180297851562,50.0
1774232983.2012317,27.5141845703125,50.0
1774232983.2507758,27.140518188476562,50.0
1774232983.3241444,27.41832580566406,50.0
1774232983.380863,27.332138061523438,50.0
1774232983.458063,27.481390380859374,50.0
1774232983.5136912,27.41396484375,50.0
1774232983.7674785,27.3653564453125,50.0
1774232983.8237417,27.633560180664062,50.0
1774232983.8810053,27.639892578125,50.0
1774232983.9703598,27.612411499023438,50.0
1774232984.0210693,27.412124633789062,50.0
1774232984.0712852,27.734136962890624,50.0
1774232984.140962,27.57269287109375,50.0
1774232984.1981504,27.82003173828125,50.0
1774232984.25111,27.496295166015624,50.0
1774232984.3125408,27.486309814453126,50.0
1774232984.3909106,27.652032470703126,50.0
1774232984.444877,27.1958740234375,50.0
1774232984.5027025,27.43868408203125,50.0
1774232984.5780928,27.389608764648436,50.0
1774232984.6313007,27.25906982421875,50.0
1774232984.7125707,27.75125732421875,50.0
1774232984.7712274,26.9597412109375,50.0
1774232984.8312423,27.343099975585936,50.0
1774232984.8948388,27.157632446289064,50.0
1774232984.9610953,27.144134521484375,50.0
1774232985.0132384,27.272305297851563,50.0
1774232985.0842907,27.21058349609375,50.0
1774232985.150242,27.235861206054686,50.0
1774232985.2013679,27.41217956542969,50.0
1774232985.263139,27.6352294921875,50.0
1774232985.320535,27.679562377929688,50.0
1774232985.371267,27.652960205078124,50.0
1774232985.4593916,27.58301696777344,50.0
1774232985.5109453,27.631710815429688,50.0
1774232985.5737507,27.662521362304688,50.0
1774232985.6303399,27.41197814941406,50.0
1774232985.8210266,27.500119018554688,50.0
1774232985.8863678,27.51679382324219,50.0
1774232985.967952,27.41437683105469,50.0
1774232986.0247746,28.045773315429688,50.0
1774232986.085239,28.174945068359374,50.0
1774232986.1412735,27.718804931640626,50.0
1774232986.200961,27.81257019042969,50.0
1774232986.263625,27.805563354492186,50.0
1774232986.3269517,27.457656860351562,50.0
1774232986.388049,27.814535522460936,50.0
1774232986.446693,27.532913208007812,50.0
1774232986.6301591,27.359756469726562,50.0
1774232986.703819,27.603854370117187,50.0
1774232986.7744005,27.906881713867186,50.0
1774232986.8221946,27.683197021484375,50.0
1774232986.8910685,27.59626159667969,50.0
1774232986.9521677,27.66878662109375,50.0
1774232987.0124247,27.200299072265626,50.0
1774232987.083328,28.269903564453124,50.0
1774232987.133682,27.57242431640625,50.0
1774232987.205651,27.492822265625,50.0
1774232987.2711005,28.060870361328124,50.0
1774232987.3241963,27.66854248046875,50.0
1774232987.3943295,27.343960571289063,50.0
1774232987.442227,27.58646240234375,50.0
1774232987.511095,27.60265197753906,50.0
1774232987.5710616,28.121945190429688,50.0
1774232987.6413348,27.031497192382812,50.0
1774232987.6962183,27.48546447753906,50.0
1774232987.7609198,27.599346923828126,50.0
1774232987.8310995,27.322503662109376,50.0
1774232987.8808098,27.2787841796875,50.0
1774232987.9408667,27.12889709472656,50.0
1774232988.0209699,27.40291748046875,50.0
1774232988.08027,27.328778076171876,50.0
1774232988.1510751,27.464907836914062,50.0
1774232988.3469257,27.48753662109375,50.0
1774232988.3946447,27.50709228515625,50.0
1774232988.4527807,27.14734802246094,50.0
1774232988.522755,27.564385986328126,50.0
1774232988.5777185,27.912481689453124,50.0
1774232988.630187,27.477886962890626,50.0
1774232988.702802,27.523709106445313,50.0
1774232988.7526932,27.51478271484375,50.0
1774232988.82311,27.768051147460938,50.0
1774232988.8901713,27.37784423828125,50.0
1774232988.9515436,27.526486206054688,50.0
1774232989.011121,27.512393188476562,50.0
1774232989.0757082,27.583602905273438,50.0
1774232989.130824,27.589788818359374,50.0
1774232989.204577,27.327301025390625,50.0
1774232989.271068,27.412969970703124,50.0
1774232989.3212044,27.640283203125,50.0
1774232989.4024909,27.593701171875,50.0
1774232989.451895,27.636138916015625,50.0
1774232989.5286877,28.35142822265625,50.0
1774232989.570912,27.815386962890624,50.0
1774232989.653161,27.808963012695312,50.0
1774232989.7100677,27.750473022460938,50.0
1774232989.765281,27.701144409179687,50.0
1774232989.8409224,27.68248291015625,50.0
1774232989.8910463,27.713778686523437,50.0
1774232989.9409945,27.587469482421874,50.0
1774232990.0108411,27.720986938476564,50.0
1774232990.2210753,27.3294189453125,50.0
1774232990.286759,27.383258056640624,50.0
1774232990.388767,27.456329345703125,50.0
1774232990.4611328,27.223880004882812,50.0
1774232990.5131433,27.37712707519531,50.0
1774232990.58407,27.26111755371094,50.0
1774232990.6402001,27.009341430664062,50.0
1774232990.691213,27.28284912109375,50.0
1774232990.7611284,27.716769409179687,50.0
1774232990.8167453,27.56659851074219,50.0
1774232990.962714,27.368997192382814,50.0
1774232991.011006,27.53253173828125,50.0
1774232991.0728154,27.960614013671876,50.0
1774232991.1228054,27.549923706054688,50.0
1774232991.1926918,27.887350463867186,50.0
1774232991.2625766,27.345550537109375,50.0
1774232991.3308785,27.665142822265626,50.0
1774232991.5300674,27.579226684570312,50.0
1774232991.5796704,27.512130737304688,50.0
1774232991.6328495,28.095770263671874,50.0
1774232991.6981719,27.81580505371094,50.0
1774232991.7700584,27.617138671875,50.0
1774232991.8233345,28.2426513671875,50.0
1774232991.8911786,28.0083251953125,50.0
1774232991.9423144,27.817105102539063,50.0
1774232992.0043228,27.859197998046874,50.0
1774232992.0657685,27.72503662109375,50.0
1774232992.2405844,27.556033325195312,50.0
1774232992.311893,27.696432495117186,50.0
1774232992.3830707,27.297052001953126,50.0
1774232992.457875,27.9923095703125,50.0
1774232992.5134447,27.357070922851562,50.0
1774232992.5660565,27.32860412597656,50.0
1774232992.6443293,27.567019653320312,50.0
1774232992.7033648,28.06549987792969,50.0
1774232992.8723996,27.7103271484375,50.0
1774232992.9453464,27.809368896484376,50.0
1774232993.0249245,27.679815673828124,50.0
1774232993.085173,27.67455139160156,50.0
1774232993.1445014,27.67552795410156,50.0
1774232993.2112694,27.6591552734375,50.0
1774232993.261127,27.85698547363281,50.0
1774232993.328355,27.48115234375,50.0
1774232993.3849332,27.560406494140626,50.0
1774232993.4543324,27.781454467773436,50.0
1774232993.5073993,27.46874084472656,50.0
1774232993.5799491,27.607333374023437,50.0
1774232993.6407075,27.362014770507812,50.0
1774232993.7060695,27.849139404296874,50.0
1774232993.7731433,27.581387329101563,50.0
1774232993.8209329,27.63695068359375,50.0
1774232993.8989,27.018038940429687,50.0
1774232993.9472742,27.522708129882812,50.0
1774232994.0227268,27.626467895507812,50.0
1774232994.0927446,26.975628662109376,50.0
1774232994.1458638,27.380947875976563,50.0
1774232994.1957133,27.411749267578124,50.0
1774232994.270866,27.82127685546875,50.0
1774232994.3223958,27.551980590820314,50.0
1774232994.3963995,27.641064453125,50.0
1774232994.4512272,28.314727783203125,50.0
1774232994.5080857,27.637750244140626,50.0
1774232994.590264,27.36097412109375,50.0
1774232994.6394207,27.3964111328125,50.0
1774232994.7136116,27.4850830078125,50.0
1774232994.7642176,27.608053588867186,50.0
1774232994.8269076,27.616482543945313,50.0
1774232994.8813736,27.533416748046875,50.0
1774232994.9475846,26.960311889648438,50.0
1774232995.0099878,27.789083862304686,50.0
1774232995.0802097,27.722210693359376,50.0
1774232995.127795,27.955709838867186,50.0
1774232995.1982946,27.7304443359375,50.0
1774232995.2689753,27.716061401367188,50.0
1774232995.3411572,27.796270751953124,50.0
1774232995.3883166,27.717916870117186,50.0
1774232995.456752,27.752865600585938,50.0
1774232995.509421,27.62071838378906,50.0
1774232995.5813236,27.545904541015624,50.0
1774232995.6490235,27.417010498046874,50.0
1774232995.701046,27.6089111328125,50.0
1774232995.7653768,27.4472900390625,50.0
1774232995.8331068,27.58765563964844,50.0
1774232995.9027233,27.534686279296874,50.0
1774232995.9476445,27.794644165039063,50.0
1774232996.0155923,27.634445190429688,50.0
1774232996.0645742,27.335986328125,50.0
1774232996.1349134,27.81343994140625,50.0
1774232996.2011313,27.7443115234375,50.0
1774232996.265771,27.626907348632812,50.0
1774232996.3348846,27.64899597167969,50.0
1774232996.3825505,27.656069946289062,50.0
1774232996.450027,27.80433044433594,50.0
1774232996.5200226,27.740402221679688,50.0
1774232996.5666122,27.683233642578124,50.0
1774232996.6377394,27.484213256835936,50.0
1774232996.6855872,27.5241455078125,50.0
1774232996.761973,27.522976684570313,50.0
1774232996.8301082,27.805743408203124,50.0
1774232996.8817017,28.19495544433594,50.0
1774232996.94678,27.92088928222656,50.0
1774232997.0165396,27.273214721679686,50.0
1774232997.06717,27.677206420898436,50.0
1774232997.133448,27.73681640625,50.0
1774232997.2023575,27.770730590820314,50.0
1774232997.2685544,27.203582763671875,50.0
1774232997.330184,27.5406005859375,50.0
1774232997.3845472,27.61883544921875,50.0
1774232997.4379077,27.606109619140625,50.0
1774232997.606174,27.909149169921875,50.0
1774232997.6607854,27.65697021484375,50.0
1774232997.7081695,27.684234619140625,50.0
1774232997.7648482,27.97380676269531,50.0
1774232997.8170886,27.964657592773438,50.0
1774232997.880976,27.884423828125,50.0
1774232997.9373457,27.338052368164064,50.0
1774232998.0046113,27.610757446289064,50.0
1774232998.082811,27.460470581054686,50.0
1774232998.1473126,27.406689453125,50.0
1774232998.2047825,27.544393920898436,50.0
1774232998.2555196,27.598779296875,50.0
1774232998.3322492,27.431976318359375,50.0
1774232998.382808,27.516351318359376,50.0
1774232998.4521797,27.521084594726563,50.0
1774232998.5276783,27.567919921875,50.0
1774232998.5767965,27.40472412109375,50.0
1774232998.6277041,27.538677978515626,50.0
1774232998.6854029,27.616848754882813,50.0
1774232998.757555,27.564276123046874,50.0
1774232998.8208332,27.323394775390625,50.0
1774232998.8931248,27.608645629882812,50.0
1774232998.9630425,28.238278198242188,50.0
1774232999.023077,27.521163940429688,50.0
1774232999.0729313,27.671490478515626,50.0
1774232999.1508572,28.417214965820314,50.0
1774232999.2060316,27.615771484375,50.0
1774232999.2517607,27.531927490234374,50.0
1774232999.317149,27.629928588867188,50.0
1774232999.3900166,27.75762023925781,50.0
1774232999.457589,27.716629028320312,50.0
1774232999.5248613,27.643621826171874,50.0
1774232999.5956764,27.768438720703124,50.0
1774232999.6464791,27.627664184570314,50.0
1774232999.718238,27.624942016601562,50.0
1774232999.7715805,27.745755004882813,50.0
1774232999.8485076,27.44939270019531,50.0
1774232999.9000018,27.662704467773438,50.0
1774232999.9519036,27.507095336914062,50.0
1774233000.0168116,27.432220458984375,50.0
1774233000.100003,27.58370361328125,50.0
1774233000.1533778,27.313845825195312,50.0
1774233000.205657,27.189996337890626,50.0
1774233000.2735,27.4109130859375,50.0
1774233000.352229,27.493759155273438,50.0
1774233000.4024687,27.530023193359376,50.0
1774233000.477776,27.695309448242188,50.0
1774233000.5299492,27.659133911132812,50.0
1774233000.6010606,27.7156982421875,50.0
1774233000.6549568,28.158016967773438,50.0
1774233000.7209303,27.62206115722656,50.0
1774233000.7728803,27.846786499023438,50.0
1774233000.8383694,27.922015380859374,50.0
1774233000.9111357,27.614935302734374,50.0
1774233000.9626138,27.8582275390625,50.0
1774233001.0211036,27.472067260742186,50.0
1774233001.1027427,27.527206420898438,50.0
1774233001.1563725,27.582235717773436,50.0
1774233001.2143104,27.213296508789064,50.0
1774233001.2869022,27.337884521484376,50.0
1774233001.3369403,27.339068603515624,50.0
1774233001.4057875,27.37332763671875,50.0
1774233001.6154134,28.265457153320312,50.0
1774233001.6631882,27.701751708984375,50.0
1774233001.711368,27.361288452148436,50.0
1774233001.787449,27.908981323242188,50.0
1774233001.8383062,28.081451416015625,50.0
1774233001.905704,28.011376953125,50.0
1774233001.9709194,27.755355834960938,50.0
1774233002.0209222,27.887106323242186,50.0
1774233002.0878332,27.887149047851562,50.0
1774233002.1532187,27.99278564453125,50.0
1774233002.2068932,27.84564208984375,50.0
1774233002.2854831,27.761441040039063,50.0
1774233002.3483436,27.825961303710937,50.0
1774233002.4090645,27.80296936035156,50.0
1774233002.4723256,27.34901123046875,50.0
1774233002.540214,27.424197387695312,50.0
1774233002.6047244,27.506341552734376,50.0
1774233002.670896,27.261029052734376,50.0
1774233002.7380028,27.421725463867187,50.0
1774233002.7883217,27.63228759765625,50.0
1774233002.8548915,27.549093627929686,50.0
1774233002.9216309,27.449017333984376,50.0
1774233002.9708207,27.4353759765625,50.0
1774233003.0379648,27.701931762695313,50.0
1774233003.106728,27.730194091796875,50.0
1774233003.1772096,28.295648193359376,50.0
1774233003.235368,27.913729858398437,50.0
1774233003.2878706,27.596347045898437,50.0
1774233003.35533,27.88996276855469,50.0
1774233003.4333894,28.02769775390625,50.0
1774233003.4818122,27.874114990234375,50.0
1774233003.564405,27.495828247070314,50.0
1774233003.6353266,27.892117309570313,50.0
1774233003.6848814,27.90916748046875,50.0
1774233003.7542899,27.733352661132812,50.0
1774233003.8058934,27.9302490234375,50.0
1774233003.85933,27.93439636230469,50.0
1774233003.9111855,27.802069091796874,50.0
1774233003.9934952,27.723556518554688,50.0
1774233004.0429661,27.453125,50.0
1774233004.1174133,27.2899169921875,50.0
1774233004.165383,27.658511352539062,50.0
1774233004.242719,27.6755126953125,50.0
1774233004.3012352,27.155120849609375,50.0
1774233004.3526406,27.692849731445314,50.0
1774233004.4409194,27.5734375,50.0
1774233004.5780509,27.806951904296874,50.0
1774233004.6559784,27.739657592773437,50.0
1774233004.7500334,27.573751831054686,50.0
1774233004.8002012,27.626971435546874,50.0
1774233004.8529234,28.371905517578124,50.0
1774233004.9345248,27.421389770507812,50.0
1774233005.0044427,27.853271484375,50.0
1774233005.0576887,27.943695068359375,50.0
1774233005.1110349,27.66803894042969,50.0
1774233005.1850748,27.59451904296875,50.0
1774233005.2375002,27.866705322265624,50.0
1774233005.289071,28.22661437988281,50.0
1774233005.3572636,27.640243530273438,50.0
1774233005.4109695,27.784527587890626,50.0
1774233005.47371,28.42720947265625,50.0
1774233005.5427177,27.956039428710938,50.0
1774233005.5908096,28.322955322265624,50.0
1774233005.6575286,27.908892822265624,50.0
1774233005.7311785,27.981011962890626,50.0
1774233005.7994633,27.7985595703125,50.0
1774233005.853218,27.737643432617187,50.0
1774233005.9275463,27.93740234375,50.0
1774233005.9838517,27.74370422363281,50.0
1774233006.0569901,27.918905639648436,50.0
1774233006.124152,27.76396484375,50.0
1774233006.172243,28.067398071289062,50.0
1774233006.2401605,27.843722534179687,50.0
1774233006.3076618,27.991836547851562,50.0
1774233006.3611217,28.562374877929688,50.0
1774233006.411222,27.958535766601564,50.0
1774233006.47327,28.014434814453125,50.0
1774233006.540513,27.8967529296875,50.0
1774233006.6100283,27.89305725097656,50.0
1774233006.6650887,27.957574462890626,50.0
1774233006.7469022,27.970681762695314,50.0
1774233006.8082192,27.71337890625,50.0
1774233006.8602364,27.771664428710938,50.0
1774233006.926217,27.839456176757814,50.0
1774233006.983469,28.245819091796875,50.0
1774233007.05128,27.91651306152344,50.0
1774233007.110814,27.945541381835938,50.0
1774233007.17102,27.67945251464844,50.0
1774233007.2253544,27.851992797851562,50.0
1774233007.2922616,27.871871948242188,50.0
1774233007.3618858,27.88636169433594,50.0
1774233007.4308622,27.3535888671875,50.0
1774233007.486303,27.866326904296876,50.0
1774233007.5666685,27.825131225585938,50.0
1774233007.6192205,27.508425903320312,50.0
1774233007.673743,27.645205688476562,50.0
1774233007.7246807,27.6292724609375,50.0
1774233007.7918298,27.967828369140626,50.0
1774233007.8639922,27.521121215820312,50.0
1774233008.0578144,27.729534912109376,50.0
1774233008.125165,27.442733764648438,50.0
1774233008.1924326,27.70258483886719,50.0
1774233008.2598631,27.683621215820313,50.0
1774233008.3119578,27.70911560058594,50.0
1774233008.3786507,27.526217651367187,50.0
1774233008.4482377,27.5436767578125,50.0
1774233008.5091808,27.570098876953125,50.0
1774233008.5607586,27.32903137207031,50.0
1774233008.6290863,27.517987060546876,50.0
1774233008.7035072,27.42947998046875,50.0
1774233008.7525563,27.581781005859376,50.0
1774233008.8229578,27.958270263671874,50.0
1774233008.8768198,27.768936157226562,50.0
1774233008.9424572,27.874835205078124,50.0
1774233009.0134583,27.71070556640625,50.0
1774233009.0612738,27.832122802734375,50.0
1774233009.1407976,27.988330078125,50.0
1774233009.1948776,27.868099975585938,50.0
1774233009.2522779,27.867462158203125,50.0
1774233009.31862,27.81580505371094,50.0
1774233009.372619,27.740560913085936,50.0
1774233009.4413047,27.851882934570312,50.0
1774233009.5127046,27.77178039550781,50.0
1774233009.560964,27.9806396484375,50.0
1774233009.6316078,27.81285400390625,50.0
1774233009.6853013,27.396701049804687,50.0
1774233009.7414825,27.824612426757813,50.0
1774233009.8249295,27.339703369140626,50.0
1774233009.8769681,27.539547729492188,50.0
1774233009.9279447,27.4801513671875,50.0
1774233010.0109253,27.22548828125,50.0
1774233010.0656695,27.703573608398436,50.0
1774233010.270249,27.24907531738281,50.0
1774233010.3223581,27.738812255859376,50.0
1774233010.3758948,27.721328735351562,50.0
1774233010.5643888,27.752749633789062,50.0
1774233010.6369827,27.859408569335937,50.0
1774233010.6867669,27.782611083984374,50.0
1774233010.76188,27.885797119140626,50.0
1774233010.8113215,27.869039916992186,50.0
1774233010.8703127,27.867486572265626,50.0
1774233010.9381886,27.611083984375,50.0
1774233011.0100768,27.84095153808594,50.0
1774233011.0587785,27.854592895507814,50.0
1774233011.138428,27.775119018554687,50.0
1774233011.1835215,27.748263549804687,50.0
1774233011.25833,27.63388671875,50.0
1774233011.3100471,27.43010559082031,50.0
1774233011.3768282,27.772463989257812,50.0
1774233011.4454923,27.970819091796876,50.0
1774233011.496055,27.830535888671875,50.0
1774233011.5731137,27.55644836425781,50.0
1774233011.6191523,27.772637939453126,50.0
1774233011.6862986,27.887701416015624,50.0
1774233011.7398114,27.843853759765626,50.0
1774233011.8110235,27.813848876953124,50.0
1774233011.8669224,28.064669799804687,50.0
1774233011.9400454,28.260104370117187,50.0
1774233011.9962294,28.28939208984375,50.0
1774233012.070785,28.073715209960938,50.0
1774233012.1189742,28.065911865234376,50.0
1774233012.1885896,28.057928466796874,50.0
1774233012.2462602,28.070169067382814,50.0
1774233012.3140259,28.63262023925781,50.0
1774233012.3710616,28.248165893554688,50.0
1774233012.432954,28.129885864257812,50.0
1774233012.5053904,28.023870849609374,50.0
1774233012.5629277,28.12950744628906,50.0
1774233012.615227,28.215426635742187,50.0
1774233012.868927,27.941082763671876,50.0
1774233012.9346292,27.951571655273437,50.0
1774233012.9986668,27.508956909179688,50.0
1774233013.063908,27.287725830078124,50.0
1774233013.1299171,27.9205078125,50.0
1774233013.1941464,27.7232666015625,50.0
1774233013.2441614,27.416403198242186,50.0
1774233013.310816,27.336080932617186,50.0
1774233013.3622885,27.56824645996094,50.0
1774233013.4312193,27.491644287109374,50.0
1774233013.4977267,27.437515258789062,50.0
1774233013.5637932,27.460147094726562,50.0
1774233013.6147802,27.83631591796875,50.0
1774233013.6850443,27.719415283203126,50.0
1774233013.7407641,27.84477844238281,50.0
1774233013.9196322,27.694354248046874,50.0
1774233014.001384,27.8072265625,50.0
1774233014.0639765,27.659274291992187,50.0
1774233014.1169143,27.882107543945313,50.0
1774233014.187367,27.918594360351562,50.0
1774233014.2394469,28.042803955078124,50.0
1774233014.3027685,27.936431884765625,50.0
1774233014.373423,28.171780395507813,50.0
1774233014.4365427,27.82178955078125,50.0
1774233014.497251,28.043777465820312,50.0
1774233014.5637763,27.923098754882812,50.0
1774233014.6129649,27.928076171875,50.0
1774233014.6824558,27.874661254882813,50.0
1774233014.7537766,27.8158203125,50.0
1774233014.8281322,27.871365356445313,50.0
1774233014.8849664,27.77572021484375,50.0
1774233014.9388065,27.598733520507814,50.0
1774233014.9983242,27.744024658203124,50.0
1774233015.0667558,27.75342712402344,50.0
1774233015.1153867,27.68857421875,50.0
1774233015.1745327,27.70811767578125,50.0
1774233015.245257,27.93631591796875,50.0
1774233015.301169,27.791729736328126,50.0
1774233015.3669488,27.683779907226562,50.0
1774233015.4386199,27.80230712890625,50.0
1774233015.4909492,27.792996215820313,50.0
1774233015.572096,27.78968505859375,50.0
1774233015.6253896,27.91680908203125,50.0
1774233015.69929,27.898348999023437,50.0
1774233015.74856,28.14912109375,50.0
1774233015.8242824,27.983111572265624,50.0
1774233015.88472,27.994674682617188,50.0
1774233015.9401758,28.013128662109374,50.0
1774233015.9976313,27.95057373046875,50.0
1774233016.0537956,27.57837829589844,50.0
1774233016.1255522,27.88330993652344,50.0
1774233016.1995063,27.9421630859375,50.0
1774233016.2525787,27.7852294921875,50.0
1774233016.4669414,27.235540771484374,50.0
1774233016.5208302,27.667303466796874,50.0
1774233016.5711486,27.80317077636719,50.0
1774233016.6329427,27.891058349609374,50.0
1774233016.683149,27.800839233398438,50.0
1774233016.7354693,27.793231201171874,50.0
1774233016.807884,28.214199829101563,50.0
1774233016.8610158,27.987994384765624,50.0
1774233016.9244645,27.98564453125,50.0
1774233016.9934282,28.093948364257812,50.0
1774233017.0647318,27.937017822265624,50.0
1774233017.1212754,27.855743408203125,50.0
1774233017.1832445,27.8705322265625,50.0
1774233017.2631583,28.129290771484374,50.0
1774233017.3149023,27.96070251464844,50.0
1774233017.367511,28.122433471679688,50.0
1774233017.4312243,27.694256591796876,50.0
1774233017.49501,27.8258544921875,50.0
1774233017.5836394,28.138421630859376,50.0
1774233017.6442356,28.563677978515624,50.0
1774233017.6932511,28.082015991210938,50.0
1774233017.7545831,28.009136962890626,50.0
1774233017.8071697,28.099142456054686,50.0
1774233017.8822997,28.09266357421875,50.0
1774233017.930195,28.237066650390624,50.0
1774233018.0015044,27.96003112792969,50.0
1774233018.0534647,28.227151489257814,50.0
1774233018.1293066,28.150985717773438,50.0
1774233018.1783419,27.949142456054688,50.0
1774233018.2497573,28.08756103515625,50.0
1774233018.3002756,27.924880981445312,50.0
1774233018.375394,28.537777709960938,50.0
1774233018.444609,28.089230346679688,50.0
1774233018.4974616,27.660006713867187,50.0
1774233018.5762713,27.911715698242187,50.0
1774233018.758716,28.0292236328125,50.0
1774233018.8075318,28.047103881835938,50.0
1774233018.8813174,27.864361572265626,50.0
1774233018.9312253,27.606268310546874,50.0
1774233019.0002506,27.831393432617187,50.0
1774233019.0534542,28.027386474609376,50.0
1774233019.1210203,27.508267211914063,50.0
1774233019.1911607,27.8055908203125,50.0
1774233019.2630002,28.05787048339844,50.0
1774233019.3117833,27.94542541503906,50.0
1774233019.3791003,27.93651123046875,50.0
1774233019.4313545,27.275323486328126,50.0
1774233019.5010495,27.779571533203125,50.0
1774233019.5628438,27.894415283203124,50.0
1774233019.6341898,27.823101806640626,50.0
1774233019.6874065,27.740902709960938,50.0
1774233019.740447,27.5660400390625,50.0
1774233019.8076026,27.720428466796875,50.0
1774233019.8701642,27.75298156738281,50.0
1774233020.043355,27.8812255859375,50.0
1774233020.1137822,27.862371826171874,50.0
1774233020.1765156,28.107485961914062,50.0
1774233020.2467375,27.97515869140625,50.0
1774233020.3111315,27.855874633789064,50.0
1774233020.3658588,28.05682373046875,50.0
1774233020.4401872,27.679388427734374,50.0
1774233020.4910753,28.191693115234376,50.0
1774233020.5538697,27.325344848632813,50.0
1774233020.6259766,28.044940185546874,50.0
1774233020.6827497,28.106826782226562,50.0
1774233020.753867,27.923709106445312,50.0
1774233020.802928,28.093896484375,50.0
1774233020.870991,28.033941650390624,50.0
1774233020.9375257,28.188754272460937,50.0
1774233020.9875984,27.865216064453126,50.0
1774233021.0544329,28.2568603515625,50.0
1774233021.1230066,27.83359375,50.0
1774233021.1708548,27.95445556640625,50.0
1774233021.2391784,28.1822265625,50.0
1774233021.4402342,27.842373657226563,50.0
1774233021.4909058,27.87433776855469,50.0
1774233021.5708563,27.92815246582031,50.0
1774233021.6312058,27.934390258789062,50.0
1774233021.692669,28.07611083984375,50.0
1774233021.7449703,27.420489501953124,50.0
1774233021.8208838,27.897952270507812,50.0
1774233021.8749447,27.69446716308594,50.0
1774233021.9331017,27.116217041015624,50.0
1774233021.9962966,27.686846923828124,50.0
1774233022.0597687,27.388211059570313,50.0
1774233022.1271656,27.672698974609375,50.0
1774233022.1910927,27.191729736328124,50.0
1774233022.2410066,27.451919555664062,50.0
1774233022.3115346,27.485308837890624,50.0
1774233022.50887,27.744216918945312,50.0
1774233022.555702,27.398330688476562,50.0
1774233022.6224678,27.656460571289063,50.0
1774233022.6887226,27.745758056640625,50.0
1774233022.7408147,27.917404174804688,50.0
1774233022.797665,27.700909423828126,50.0
1774233022.876984,27.923892211914062,50.0
1774233022.930311,27.894927978515625,50.0
1774233023.0001898,27.90247802734375,50.0
1774233023.0701764,27.83367919921875,50.0
1774233023.1245036,27.818927001953124,50.0
1774233023.173684,28.049029541015624,50.0
1774233023.2531826,27.69254150390625,50.0
1774233023.3069205,28.148745727539062,50.0
1774233023.3754742,28.171807861328126,50.0
1774233023.430316,27.955712890625,50.0
1774233023.4934587,28.816693115234376,50.0
1774233023.5712354,27.863726806640624,50.0
1774233023.6269698,28.05341796875,50.0
1774233023.6907108,28.11072998046875,50.0
1774233023.7509706,28.1574951171875,50.0
1774233023.817304,28.06981201171875,50.0
1774233023.8688915,28.342202758789064,50.0
1774233023.9411802,27.648025512695312,50.0
1774233023.9925528,27.897210693359376,50.0
1774233024.0518763,28.161050415039064,50.0
1774233024.1134925,28.019989013671875,50.0
1774233024.1753078,28.15208740234375,50.0
1774233024.2410483,27.567315673828126,50.0
1774233024.4691775,27.62474670410156,50.0
1774233024.5562706,27.6094970703125,50.0
1774233024.6225038,27.831292724609376,50.0
1774233024.6870282,27.9988037109375,50.0
1774233024.7608676,27.711727905273438,50.0
1774233024.8309476,27.872781372070314,50.0
1774233024.891177,27.827426147460937,50.0
1774233024.9499552,27.92664794921875,50.0
1774233024.9937582,27.562313842773438,50.0
1774233025.0573528,27.89861145019531,50.0
1774233025.1168087,27.888916015625,50.0
1774233025.1752906,27.744113159179687,50.0
1774233025.2412074,28.049136352539062,50.0
1774233025.3054962,28.04114685058594,50.0
1774233025.3740366,27.791836547851563,50.0
1774233025.4300437,27.879226684570312,50.0
1774233025.4946163,28.074435424804687,50.0
1774233025.5578735,28.025927734375,50.0
1774233025.62256,27.862063598632812,50.0
1774233025.6912267,28.11797180175781,50.0
1774233025.7409596,28.1846923828125,50.0
1774233025.8052342,28.188601684570312,50.0
1774233025.8739758,27.761822509765626,50.0
1774233025.9541876,27.902987670898437,50.0
1774233026.0011952,27.974087524414063,50.0
1774233026.0664809,28.06373291015625,50.0
1774233026.1254625,27.982083129882813,50.0
1774233026.2090416,27.92772216796875,50.0
1774233026.2610533,28.29125061035156,50.0
1774233026.312593,28.085720825195313,50.0
1774233026.361041,28.240036010742188,50.0
1774233026.4389076,27.96019287109375,50.0
1774233026.506188,28.032315063476563,50.0
1774233026.5610223,28.55064697265625,50.0
1774233026.6110044,28.972427368164062,50.0
1774233026.6740956,28.215509033203126,50.0
1774233026.742492,28.623446655273437,50.0
1774233026.8108144,28.321502685546875,50.0
1774233026.8709562,28.5227783203125,50.0
1774233026.9411068,28.458551025390626,50.0
1774233026.9932761,28.422018432617186,50.0
1774233027.0587113,28.203659057617188,50.0
1774233027.112589,27.99071044921875,50.0
1774233027.1763532,28.024441528320313,50.0
1774233027.2430403,28.0154052734375,50.0
1774233027.3127017,27.86961669921875,50.0
1774233027.3797193,27.379879760742188,50.0
