Timestamp_Unix,Time_Elapsed_s,Primary_Temp_C,Secondary_Temp_C,Ambient_Temp_C,Setpoint_C,Duty_Cycle_Pct,Control_Mode,KP,KI,KD
1774496956.8423896,33.198,-9999.000000,29.610493,22.300314,30.0,57.7366,LOW,0.2,0.005,0.0
1774496956.9873943,33.343,-9999.000000,29.610493,22.302259,30.0,57.7560,LOW,0.2,0.005,0.0
1774496957.1514847,33.507,-9999.000000,29.617887,22.304977,30.0,57.6272,LOW,0.2,0.005,0.0
1774496957.3331141,33.689,-9999.000000,29.612136,22.307697,30.0,57.7650,LOW,0.2,0.005,0.0
1774496957.4844072,33.840,-9999.000000,29.608438,22.310808,30.0,57.8545,LOW,0.2,0.005,0.0
1774496957.6350312,33.991,-9999.000000,29.612956,22.313138,30.0,57.7827,LOW,0.2,0.005,0.0
1774496957.8109431,34.166,-9999.000000,29.615421,22.316638,30.0,57.7513,LOW,0.2,0.005,0.0
1774496957.9547844,34.310,-9999.000000,29.609261,22.318580,30.0,57.8938,LOW,0.2,0.005,0.0
1774496958.0948942,34.450,-9999.000000,29.617064,22.320522,30.0,57.7557,LOW,0.2,0.005,0.0
1774496958.2453196,34.601,-9999.000000,29.617474,22.322467,30.0,57.7674,LOW,0.2,0.005,0.0
1774496958.385538,34.741,-9999.000000,29.619117,22.322854,30.0,57.7595,LOW,0.2,0.005,0.0
1774496958.526111,34.882,-9999.000000,29.620350,22.324021,30.0,57.7563,LOW,0.2,0.005,0.0
1774496958.6697545,35.025,-9999.000000,29.621173,22.323630,30.0,57.7688,LOW,0.2,0.005,0.0
1774496958.8154075,35.171,-9999.000000,29.622406,22.324409,30.0,57.7681,LOW,0.2,0.005,0.0
1774496958.9562361,35.312,-9999.000000,29.622816,22.326742,30.0,57.7758,LOW,0.2,0.005,0.0
1774496959.1078038,35.463,-9999.000000,29.622816,22.327129,30.0,57.8027,LOW,0.2,0.005,0.0
1774496959.2475643,35.603,-9999.000000,29.626511,22.328684,30.0,57.7478,LOW,0.2,0.005,0.0
1774496959.389028,35.745,-9999.000000,29.627334,22.330238,30.0,57.7506,LOW,0.2,0.005,0.0
1774496959.54394,35.899,-9999.000000,29.624458,22.331017,30.0,57.8337,LOW,0.2,0.005,0.0
1774496959.720881,36.076,-9999.000000,29.644178,22.331792,30.0,57.4672,LOW,0.2,0.005,0.0
1774496959.890075,36.246,-9999.000000,29.630620,22.333347,30.0,57.7626,LOW,0.2,0.005,0.0
1774496960.0679893,36.423,-9999.000000,29.631440,22.335680,30.0,57.7684,LOW,0.2,0.005,0.0
1774496960.2356818,36.591,-9999.000000,29.633086,22.338788,30.0,57.7521,LOW,0.2,0.005,0.0
1774496960.3899403,36.745,-9999.000000,29.633906,22.341121,30.0,57.7533,LOW,0.2,0.005,0.0
1774496960.537285,36.893,-9999.000000,29.634729,22.342676,30.0,57.7567,LOW,0.2,0.005,0.0
1774496960.688102,37.044,-9999.000000,29.635959,22.346560,30.0,57.7419,LOW,0.2,0.005,0.0
1774496960.8366654,37.192,-9999.000000,29.636782,22.349281,30.0,57.7400,LOW,0.2,0.005,0.0
1774496960.9874337,37.343,-9999.000000,29.638015,22.350836,30.0,57.7356,LOW,0.2,0.005,0.0
1774496961.1169288,37.472,-9999.000000,29.639658,22.351614,30.0,57.7225,LOW,0.2,0.005,0.0
1774496961.2502325,37.606,-9999.000000,29.640479,22.353169,30.0,57.7230,LOW,0.2,0.005,0.0
1774496961.3954923,37.751,-9999.000000,29.641712,22.355890,30.0,57.7120,LOW,0.2,0.005,0.0
1774496961.5274336,37.883,-9999.000000,29.642122,22.354723,30.0,57.7327,LOW,0.2,0.005,0.0
1774496961.6593838,38.015,-9999.000000,29.642122,22.358220,30.0,57.7404,LOW,0.2,0.005,0.0
1774496961.7784755,38.134,-9999.000000,29.643355,22.358611,30.0,57.7352,LOW,0.2,0.005,0.0
1774496961.8843398,38.240,-9999.000000,29.641712,22.360166,30.0,57.7800,LOW,0.2,0.005,0.0
1774496961.9906974,38.346,-9999.000000,29.653628,22.360941,30.0,57.5566,LOW,0.2,0.005,0.0
1774496962.098002,38.453,-9999.000000,29.644588,22.361332,30.0,57.7547,LOW,0.2,0.005,0.0
1774496962.2071605,38.563,-9999.000000,29.644998,22.362496,30.0,57.7605,LOW,0.2,0.005,0.0
1774496962.315481,38.671,-9999.000000,29.647465,22.364441,30.0,57.7215,LOW,0.2,0.005,0.0
1774496962.4260614,38.782,-9999.000000,29.645821,22.364829,30.0,57.7722,LOW,0.2,0.005,0.0
1774496962.5340853,38.890,-9999.000000,29.646641,22.364441,30.0,57.7766,LOW,0.2,0.005,0.0
1774496962.6415396,38.997,-9999.000000,29.646641,22.365996,30.0,57.7885,LOW,0.2,0.005,0.0
